DateTime,VRV_02-RAT,VRV_02-TEMP_SP,VRV_02-KW,VRV_02-WD,VRV_02-Status,OAT,RH
2022-08-08 10:00:00,25.259999999999998,25.0,11.22,5.0,1.0,32.3,58.0
2022-08-08 10:10:00,25.1,25.0,11.244,5.0,1.0,32.48,57.83
2022-08-08 10:20:00,25.22,25.0,11.275,5.0,1.0,32.67,57.67
2022-08-08 10:30:00,24.94,25.0,11.28,5.0,1.0,32.85,57.5
2022-08-08 10:40:00,24.98,25.0,11.403,5.0,1.0,33.03,57.33
2022-08-08 10:50:00,24.9,25.0,11.459,5.0,1.0,33.22,57.17
2022-08-08 11:00:00,24.9,25.0,11.354,5.0,1.0,33.4,57.0
2022-08-08 11:10:00,24.98,25.0,11.474,5.0,1.0,33.35,58.33
2022-08-08 11:20:00,24.9,25.0,11.506,5.0,1.0,33.3,59.67
2022-08-08 11:30:00,24.9,25.0,11.581,5.0,1.0,33.25,61.0
2022-08-08 11:40:00,24.9,25.0,11.485,5.0,1.0,33.2,62.33
2022-08-08 11:50:00,25.259999999999998,25.0,6.1259999999999994,5.0,1.0,33.15,63.67
2022-08-08 12:00:00,25.619999999999997,25.0,9.206999999999999,5.0,1.0,33.1,65.0
2022-08-08 12:10:00,25.3,25.0,11.714,5.0,1.0,33.15,64.5
2022-08-08 12:20:00,24.98,25.0,11.690000000000001,5.0,1.0,33.2,64.0
2022-08-08 12:30:00,24.9,25.0,11.673,5.0,1.0,33.25,63.5
2022-08-08 12:40:00,25.18,25.0,6.188,5.0,1.0,33.3,63.0
2022-08-08 12:50:00,24.98,25.0,11.611,5.0,1.0,33.35,62.5
2022-08-08 13:00:00,25.02,25.0,8.424,5.0,1.0,33.4,62.0
2022-08-08 13:10:00,25.259999999999998,25.0,9.495000000000001,5.0,1.0,33.37,62.0
2022-08-08 13:20:00,24.9,25.0,11.791,5.0,1.0,33.33,62.0
2022-08-08 13:30:00,24.9,25.0,11.757000000000001,5.0,1.0,33.3,62.0
2022-08-08 13:40:00,24.98,25.0,8.937000000000001,5.0,1.0,33.27,62.0
2022-08-08 13:50:00,25.54,25.0,6.69,5.0,1.0,33.23,62.0
2022-08-08 14:00:00,25.419999999999998,25.0,11.74,5.0,1.0,33.2,62.0
2022-08-08 14:10:00,25.18,25.0,11.678999999999998,5.0,1.0,33.23,61.83
2022-08-08 14:20:00,25.14,25.0,11.66,5.0,1.0,33.27,61.67
2022-08-08 14:30:00,25.02,25.0,11.701,5.0,1.0,33.3,61.5
2022-08-08 14:40:00,25.1,25.0,11.678,5.0,1.0,33.33,61.33
2022-08-08 14:50:00,25.02,25.0,11.675,5.0,1.0,33.37,61.17
2022-08-08 15:00:00,24.9,25.0,11.724,5.0,1.0,33.4,61.0
2022-08-08 15:10:00,25.259999999999998,25.0,11.751000000000001,5.0,1.0,33.23,61.5
2022-08-08 15:20:00,25.3,25.0,11.706999999999999,5.0,1.0,33.07,62.0
2022-08-08 15:30:00,25.3,25.0,11.717,5.0,1.0,32.9,62.5
2022-08-08 15:40:00,25.259999999999998,25.0,11.725,5.0,1.0,32.73,63.0
2022-08-08 15:50:00,25.3,25.0,11.706999999999999,5.0,1.0,32.57,63.5
2022-08-08 16:00:00,25.3,25.0,11.888,5.0,1.0,32.4,64.0
2022-08-08 16:10:00,25.3,25.0,11.815999999999999,5.0,1.0,31.45,67.5
2022-08-08 16:20:00,25.3,25.0,11.793000000000001,5.0,1.0,30.5,71.0
2022-08-08 16:30:00,25.3,25.0,11.802,5.0,1.0,29.55,74.5
2022-08-08 16:40:00,25.1,25.0,11.737,5.0,1.0,28.6,78.0
2022-08-08 16:50:00,24.9,25.0,11.73,5.0,1.0,27.65,81.5
2022-08-08 17:00:00,24.9,25.0,11.440999999999999,5.0,1.0,26.7,85.0
2022-08-08 17:10:00,25.419999999999998,25.0,6.011,5.0,1.0,26.48,86.33
2022-08-08 17:20:00,25.54,25.0,6.0969999999999995,5.0,1.0,26.27,87.67
2022-08-08 17:30:00,25.57,25.0,7.978999999999999,5.0,1.0,26.05,89.0
2022-08-08 17:40:00,25.07,25.0,8.077,5.0,1.0,25.83,90.33
2022-08-08 17:50:00,25.5,25.0,6.731,5.0,1.0,25.62,91.67
2022-08-08 18:00:00,25.14,25.0,9.972,5.0,1.0,25.4,93.0
2022-08-08 18:10:00,25.06,25.0,6.9,5.0,1.0,25.57,92.83
2022-08-08 18:20:00,25.02,25.0,9.827,5.0,1.0,25.73,92.67
2022-08-08 18:30:00,25.259999999999998,25.0,5.772,5.0,1.0,25.9,92.5
2022-08-08 18:40:00,25.1,25.0,6.814,5.0,1.0,26.07,92.33
2022-08-08 18:50:00,25.18,25.0,9.756,5.0,1.0,26.23,92.17
2022-08-08 19:00:00,25.22,25.0,5.753,5.0,1.0,26.4,92.0
2022-08-08 19:10:00,24.94,25.0,8.738,5.0,1.0,26.33,92.0
2022-08-08 19:20:00,25.14,25.0,7.664,5.0,1.0,26.27,92.0
2022-08-08 19:30:00,25.15,25.0,5.712999999999999,5.0,1.0,26.2,92.0
2022-08-08 19:40:00,25.18,25.0,5.683,5.0,1.0,26.13,92.0
2022-08-08 19:50:00,25.1,25.0,6.615,5.0,1.0,26.07,92.0
2022-08-08 20:00:00,25.1,25.0,9.513,5.0,1.0,26.0,92.0
2022-08-08 20:10:00,25.380000000000003,25.0,5.678,5.0,1.0,25.93,92.33
2022-08-08 20:20:00,25.34,25.0,8.596,5.0,1.0,25.87,92.67
2022-08-08 20:30:00,24.94,25.0,10.533,5.0,1.0,25.8,93.0
2022-08-08 20:40:00,24.9,25.0,10.465,5.0,1.0,25.73,93.33
2022-08-08 20:50:00,24.9,25.0,10.452,5.0,1.0,25.67,93.67
2022-08-08 21:00:00,25.18,25.0,4.593,5.0,0.8,25.6,94.0
2022-08-08 21:10:00,24.66,25.0,0.09,5.0,0.0,25.62,93.83
2022-08-08 21:20:00,24.6,25.0,0.09,5.0,0.0,25.63,93.67
2022-08-08 21:30:00,24.6,25.0,0.09,5.0,0.0,25.65,93.5
2022-08-08 21:40:00,24.6,25.0,0.09,5.0,0.0,25.67,93.33
2022-08-08 21:50:00,24.869999999999997,25.0,0.09,5.0,0.0,25.68,93.17
2022-08-08 22:00:00,24.9,25.0,0.09,5.0,0.0,25.7,93.0
2022-08-08 22:10:00,25.14,25.0,0.09,5.0,0.0,25.72,92.67
2022-08-08 22:20:00,25.3,25.0,0.09,5.0,0.0,25.73,92.33
2022-08-08 22:30:00,25.3,25.0,0.09,5.0,0.0,25.75,92.0
2022-08-08 22:40:00,25.580000000000002,25.0,0.09,5.0,0.0,25.77,91.67
2022-08-08 22:50:00,25.7,25.0,0.09,5.0,0.0,25.78,91.33
2022-08-08 23:00:00,25.7,25.0,0.09,5.0,0.0,25.8,91.0
2022-08-08 23:10:00,25.7,25.0,0.09,5.0,0.0,25.78,91.33
2022-08-08 23:20:00,25.76,25.0,0.09,5.0,0.0,25.77,91.67
2022-08-08 23:30:00,25.97,25.0,0.09,5.0,0.0,25.75,92.0
2022-08-08 23:40:00,26.0,25.0,0.09,5.0,0.0,25.73,92.33
2022-08-08 23:50:00,26.0,25.0,0.09,5.0,0.0,25.72,92.67
2022-08-09 00:00:00,26.04,25.0,0.09,5.0,0.0,25.7,93.0
2022-08-09 00:10:00,26.4,25.0,0.09,5.0,0.0,25.73,92.5
2022-08-09 00:20:00,26.4,25.0,0.09,5.0,0.0,25.77,92.0
2022-08-09 00:30:00,26.4,25.0,0.09,5.0,0.0,25.8,91.5
2022-08-09 00:40:00,26.4,25.0,0.09,5.0,0.0,25.83,91.0
2022-08-09 00:50:00,26.4,25.0,0.09,5.0,0.0,25.87,90.5
2022-08-09 01:00:00,26.4,25.0,0.09,5.0,0.0,25.9,90.0
2022-08-09 01:10:00,26.4,25.0,0.09,5.0,0.0,25.9,90.0
2022-08-09 01:20:00,26.4,25.0,0.09,5.0,0.0,25.9,90.0
2022-08-09 01:30:00,26.439999999999998,25.0,0.09,5.0,0.0,25.9,90.0
2022-08-09 01:40:00,26.76,25.0,0.09,5.0,0.0,25.9,90.0
2022-08-09 01:50:00,26.8,25.0,0.09,5.0,0.0,25.9,90.0
2022-08-09 02:00:00,26.8,25.0,0.09,5.0,0.0,25.9,90.0
2022-08-09 02:10:00,26.8,25.0,0.09,5.0,0.0,25.85,90.0
2022-08-09 02:20:00,26.8,25.0,0.09,5.0,0.0,25.8,90.0
2022-08-09 02:30:00,26.8,25.0,0.09,5.0,0.0,25.75,90.0
2022-08-09 02:40:00,26.8,25.0,0.09,5.0,0.0,25.7,90.0
2022-08-09 02:50:00,26.8,25.0,0.09,5.0,0.0,25.65,90.0
2022-08-09 03:00:00,26.8,25.0,0.09,5.0,0.0,25.6,90.0
2022-08-09 03:10:00,26.8,25.0,0.09,5.0,0.0,25.6,89.17
2022-08-09 03:20:00,26.8,25.0,0.09,5.0,0.0,25.6,88.33
2022-08-09 03:30:00,26.8,25.0,0.09,5.0,0.0,25.6,87.5
2022-08-09 03:40:00,26.8,25.0,0.09,5.0,0.0,25.6,86.67
2022-08-09 03:50:00,26.8,25.0,0.09,5.0,0.0,25.6,85.83
2022-08-09 04:00:00,26.8,25.0,0.09,5.0,0.0,25.6,85.0
2022-08-09 04:10:00,26.8,25.0,0.09,5.0,0.0,25.62,85.33
2022-08-09 04:20:00,26.8,25.0,0.09,5.0,0.0,25.63,85.67
2022-08-09 04:30:00,26.8,25.0,0.09,5.0,0.0,25.65,86.0
2022-08-09 04:40:00,26.830000000000002,25.0,0.09,5.0,0.0,25.67,86.33
2022-08-09 04:50:00,26.8,25.0,0.09,5.0,0.0,25.68,86.67
2022-08-09 05:00:00,26.98,25.0,0.09,5.0,0.0,25.7,87.0
2022-08-09 05:10:00,27.01,25.0,0.09,5.0,0.0,25.97,84.67
2022-08-09 05:20:00,27.1,25.0,0.09,5.0,0.0,26.23,82.33
2022-08-09 05:30:00,27.1,25.0,0.09,5.0,0.0,26.5,80.0
2022-08-09 05:40:00,27.1,25.0,0.09,5.0,0.0,26.77,77.67
2022-08-09 05:50:00,27.1,25.0,0.09,5.0,0.0,27.03,75.33
2022-08-09 06:00:00,27.1,25.0,0.09,5.0,0.0,27.3,73.0
2022-08-09 06:10:00,27.1,25.0,0.09,5.0,0.0,27.5,73.0
2022-08-09 06:20:00,27.1,25.0,0.09,5.0,0.0,27.7,73.0
2022-08-09 06:30:00,27.1,25.0,0.09,5.0,0.0,27.9,73.0
2022-08-09 06:40:00,27.1,25.0,0.09,5.0,0.0,28.1,73.0
2022-08-09 06:50:00,27.1,25.0,0.09,5.0,0.0,28.3,73.0
2022-08-09 07:00:00,27.5,25.0,0.09,5.0,0.0,28.5,73.0
2022-08-09 07:10:00,27.5,25.0,0.088,5.0,0.0,28.68,73.83
2022-08-09 07:20:00,27.5,25.0,0.09,5.0,0.0,28.87,74.67
2022-08-09 07:30:00,27.65,25.0,0.09,5.0,0.0,29.05,75.5
2022-08-09 07:40:00,27.8,25.0,0.09,5.0,0.0,29.23,76.33
2022-08-09 07:50:00,27.24,25.0,11.120999999999999,5.0,1.0,29.42,77.17
2022-08-09 08:00:00,26.32,25.0,11.009,5.0,1.0,29.6,78.0
2022-08-09 08:10:00,26.080000000000002,25.0,11.008,5.0,1.0,29.83,77.0
2022-08-09 08:20:00,26.04,25.0,11.01325,5.0,1.0,30.07,76.0
2022-08-09 08:30:00,26.0,25.0,11.100999999999999,5.0,1.0,30.3,75.0
2022-08-09 08:40:00,25.97,25.0,11.216,5.0,1.0,30.53,74.0
2022-08-09 08:50:00,25.910000000000004,25.0,11.181000000000001,5.0,1.0,30.77,73.0
2022-08-09 09:00:00,25.910000000000004,25.0,11.143,5.0,1.0,31.0,72.0
2022-08-09 09:10:00,25.7,25.0,11.239,5.0,1.0,31.17,71.0
2022-08-09 09:20:00,25.7,25.0,11.145999999999999,5.0,1.0,31.33,70.0
2022-08-09 09:30:00,25.7,25.0,11.14,5.0,1.0,31.5,69.0
2022-08-09 09:40:00,25.7,25.0,11.134,5.0,1.0,31.67,68.0
2022-08-09 09:50:00,25.7,25.0,11.158,5.0,1.0,31.83,67.0
2022-08-09 10:00:00,25.7,25.0,11.224,5.0,1.0,32.0,66.0
2022-08-09 10:10:00,25.939999999999998,25.0,11.222,5.0,1.0,32.1,65.83
2022-08-09 10:20:00,26.0,25.0,11.231,5.0,1.0,32.2,65.67
2022-08-09 10:30:00,25.79,25.0,11.342,5.0,1.0,32.3,65.5
2022-08-09 10:40:00,25.82,25.0,11.28,5.0,1.0,32.4,65.33
2022-08-09 10:50:00,25.7,25.0,11.245000000000001,5.0,1.0,32.5,65.17
2022-08-09 11:00:00,25.73,25.0,11.235,5.0,1.0,32.6,65.0
2022-08-09 11:10:00,25.7,25.0,11.281,5.0,1.0,32.67,64.67
2022-08-09 11:20:00,25.7,25.0,11.322,5.0,1.0,32.73,64.33
2022-08-09 11:30:00,25.7,25.0,11.36,5.0,1.0,32.8,64.0
2022-08-09 11:40:00,25.7,25.0,11.481,5.0,1.0,32.87,63.67
2022-08-09 11:50:00,25.7,25.0,11.507,5.0,1.0,32.93,63.33
2022-08-09 12:00:00,25.73,25.0,11.589,5.0,1.0,33.0,63.0
2022-08-09 12:10:00,25.7,25.0,11.73,5.0,1.0,33.0,63.67
2022-08-09 12:20:00,25.7,25.0,11.735,5.0,1.0,33.0,64.33
2022-08-09 12:30:00,25.7,25.0,11.545,5.0,1.0,33.0,65.0
2022-08-09 12:40:00,25.380000000000003,25.0,11.662,5.0,1.0,33.0,65.67
2022-08-09 12:50:00,25.34,25.0,11.643,5.0,1.0,33.0,66.33
2022-08-09 13:00:00,25.34,25.0,11.656,5.0,1.0,33.0,67.0
2022-08-09 13:10:00,25.580000000000002,25.0,11.782,5.0,1.0,32.98,66.17
2022-08-09 13:20:00,25.7,25.0,11.743,5.0,1.0,32.97,65.33
2022-08-09 13:30:00,25.7,25.0,11.690000000000001,5.0,1.0,32.95,64.5
2022-08-09 13:40:00,25.7,25.0,11.724,5.0,1.0,32.93,63.67
2022-08-09 13:50:00,25.73,25.0,11.761,5.0,1.0,32.92,62.83
2022-08-09 14:00:00,25.82,25.0,11.776,5.0,1.0,32.9,62.0
2022-08-09 14:10:00,26.0,25.0,11.834999999999999,5.0,1.0,32.18,66.33
2022-08-09 14:20:00,25.939999999999998,25.0,11.597,5.0,1.0,31.47,70.67
2022-08-09 14:30:00,25.79,25.0,11.532,5.0,1.0,30.75,75.0
2022-08-09 14:40:00,25.76,25.0,11.732,5.0,1.0,30.03,79.33
2022-08-09 14:50:00,25.73,25.0,11.716,5.0,1.0,29.32,83.67
2022-08-09 15:00:00,25.7,25.0,11.834,5.0,1.0,28.6,88.0
2022-08-09 15:10:00,25.73,25.0,11.718,5.0,1.0,28.3,88.67
2022-08-09 15:20:00,25.7,25.0,11.743,5.0,1.0,28.0,89.33
2022-08-09 15:30:00,25.7,25.0,11.849,5.0,1.0,27.7,90.0
2022-08-09 15:40:00,25.73,25.0,11.659,5.0,1.0,27.4,90.67
2022-08-09 15:50:00,25.7,25.0,11.594,5.0,1.0,27.1,91.33
2022-08-09 16:00:00,25.660000000000004,25.0,11.548,5.0,1.0,26.8,92.0
2022-08-09 16:10:00,25.660000000000004,25.0,11.365,5.0,1.0,26.92,90.83
2022-08-09 16:20:00,25.7,25.0,11.238,5.0,1.0,27.03,89.67
2022-08-09 16:30:00,25.7,25.0,11.175,5.0,1.0,27.15,88.5
2022-08-09 16:40:00,25.660000000000004,25.0,11.16,5.0,1.0,27.27,87.33
2022-08-09 16:50:00,25.7,25.0,11.181000000000001,5.0,1.0,27.38,86.17
2022-08-09 17:00:00,25.7,25.0,11.279,5.0,1.0,27.5,85.0
2022-08-09 17:10:00,25.76,25.0,11.228,5.0,1.0,27.47,84.17
2022-08-09 17:20:00,25.73,25.0,11.086,5.0,1.0,27.43,83.33
2022-08-09 17:30:00,25.7,25.0,10.973,5.0,1.0,27.4,82.5
2022-08-09 17:40:00,25.3,25.0,10.907,5.0,1.0,27.37,81.67
2022-08-09 17:50:00,25.3,25.0,10.891,5.0,1.0,27.33,80.83
2022-08-09 18:00:00,25.3,25.0,10.803,5.0,1.0,27.3,80.0
2022-08-09 18:10:00,25.3,25.0,10.790000000000001,5.0,1.0,27.22,80.83
2022-08-09 18:20:00,25.3,25.0,10.82,5.0,1.0,27.13,81.67
2022-08-09 18:30:00,25.3,25.0,10.783,5.0,1.0,27.05,82.5
2022-08-09 18:40:00,25.259999999999998,25.0,10.774,5.0,1.0,26.97,83.33
2022-08-09 18:50:00,25.31,25.0,2.7700000000000005,5.0,1.0,26.88,84.17
2022-08-09 19:00:00,25.259999999999998,25.0,10.787,5.0,1.0,26.8,85.0
2022-08-09 19:10:00,24.9,25.0,10.791,5.0,1.0,26.73,85.5
2022-08-09 19:20:00,25.259999999999998,25.0,10.783,5.0,1.0,26.67,86.0
2022-08-09 19:30:00,25.3,25.0,10.717,5.0,1.0,26.6,86.5
2022-08-09 19:40:00,25.3,25.0,10.689499999999999,5.0,1.0,26.53,87.0
2022-08-09 19:50:00,25.3,25.0,10.713,5.0,1.0,26.47,87.5
2022-08-09 20:00:00,25.3,25.0,10.726,5.0,1.0,26.4,88.0
2022-08-09 20:10:00,25.580000000000002,25.0,10.695,5.0,1.0,26.35,88.33
2022-08-09 20:20:00,25.7,25.0,10.705,5.0,1.0,26.3,88.67
2022-08-09 20:30:00,25.76,25.0,10.718,5.0,1.0,26.25,89.0
2022-08-09 20:40:00,25.54,25.0,3.2800000000000002,5.0,0.3,26.2,89.33
2022-08-09 20:50:00,25.3,25.0,0.09,5.0,0.0,26.15,89.67
2022-08-09 21:00:00,25.3,25.0,0.09,5.0,0.0,26.1,90.0
2022-08-09 21:10:00,25.3,25.0,0.09,5.0,0.0,26.08,90.33
2022-08-09 21:20:00,25.7,25.0,0.09,5.0,0.0,26.07,90.67
2022-08-09 21:30:00,25.7,25.0,0.09,5.0,0.0,26.05,91.0
2022-08-09 21:40:00,25.880000000000003,25.0,0.09,5.0,0.0,26.03,91.33
2022-08-09 21:50:00,26.0,25.0,0.09,5.0,0.0,26.02,91.67
2022-08-09 22:00:00,26.0,25.0,0.09,5.0,0.0,26.0,92.0
2022-08-09 22:10:00,26.0,25.0,0.09,5.0,0.0,25.97,92.0
2022-08-09 22:20:00,26.32,25.0,0.09,5.0,0.0,25.93,92.0
2022-08-09 22:30:00,26.4,25.0,0.09,5.0,0.0,25.9,92.0
2022-08-09 22:40:00,26.4,25.0,0.09,5.0,0.0,25.87,92.0
2022-08-09 22:50:00,26.4,25.0,0.09,5.0,0.0,25.83,92.0
2022-08-09 23:00:00,26.4,25.0,0.09,5.0,0.0,25.8,92.0
2022-08-09 23:10:00,26.52,25.0,0.09,5.0,0.0,25.83,91.33
2022-08-09 23:20:00,26.8,25.0,0.09,5.0,0.0,25.87,90.67
2022-08-09 23:30:00,26.8,25.0,0.09,5.0,0.0,25.9,90.0
2022-08-09 23:40:00,26.8,25.0,0.09,5.0,0.0,25.93,89.33
2022-08-09 23:50:00,26.8,25.0,0.09,5.0,0.0,25.97,88.67
2022-08-10 00:00:00,26.8,25.0,0.09,5.0,0.0,26.0,88.0
2022-08-10 00:10:00,26.8,25.0,0.09,5.0,0.0,25.88,88.83
2022-08-10 00:20:00,26.8,25.0,0.09,5.0,0.0,25.77,89.67
2022-08-10 00:30:00,26.8,25.0,0.09,5.0,0.0,25.65,90.5
2022-08-10 00:40:00,26.8,25.0,0.09,5.0,0.0,25.53,91.33
2022-08-10 00:50:00,26.8,25.0,0.09,5.0,0.0,25.42,92.17
2022-08-10 01:00:00,26.8,25.0,0.09,5.0,0.0,25.3,93.0
2022-08-10 01:10:00,26.95,25.0,0.09,5.0,0.0,25.3,92.83
2022-08-10 01:20:00,27.1,25.0,0.09,5.0,0.0,25.3,92.67
2022-08-10 01:30:00,27.1,25.0,0.09,5.0,0.0,25.3,92.5
2022-08-10 01:40:00,27.1,25.0,0.09,5.0,0.0,25.3,92.33
2022-08-10 01:50:00,27.1,25.0,0.09,5.0,0.0,25.3,92.17
2022-08-10 02:00:00,27.1,25.0,0.09,5.0,0.0,25.3,92.0
2022-08-10 02:10:00,27.1,25.0,0.09,5.0,0.0,25.28,92.0
2022-08-10 02:20:00,27.1,25.0,0.09,5.0,0.0,25.27,92.0
2022-08-10 02:30:00,27.1,25.0,0.09,5.0,0.0,25.25,92.0
2022-08-10 02:40:00,27.1,25.0,0.09,5.0,0.0,25.23,92.0
2022-08-10 02:50:00,27.1,25.0,0.09,5.0,0.0,25.22,92.0
2022-08-10 03:00:00,27.1,25.0,0.09,5.0,0.0,25.2,92.0
2022-08-10 03:10:00,27.1,25.0,0.09,5.0,0.0,25.2,91.67
2022-08-10 03:20:00,27.1,25.0,0.09,5.0,0.0,25.2,91.33
2022-08-10 03:30:00,27.1,25.0,0.09,5.0,0.0,25.2,91.0
2022-08-10 03:40:00,27.1,25.0,0.09,5.0,0.0,25.2,90.67
2022-08-10 03:50:00,27.1,25.0,0.09,5.0,0.0,25.2,90.33
2022-08-10 04:00:00,27.1,25.0,0.09,5.0,0.0,25.2,90.0
2022-08-10 04:10:00,27.1,25.0,0.09,5.0,0.0,25.27,89.17
2022-08-10 04:20:00,27.1,25.0,0.09,5.0,0.0,25.33,88.33
2022-08-10 04:30:00,27.1,25.0,0.09,5.0,0.0,25.4,87.5
2022-08-10 04:40:00,27.1,25.0,0.09,5.0,0.0,25.47,86.67
2022-08-10 04:50:00,27.1,25.0,0.09,5.0,0.0,25.53,85.83
2022-08-10 05:00:00,27.1,25.0,0.09,5.0,0.0,25.6,85.0
2022-08-10 05:10:00,27.1,25.0,0.09,5.0,0.0,25.93,84.0
2022-08-10 05:20:00,27.1,25.0,0.09,5.0,0.0,26.27,83.0
2022-08-10 05:30:00,27.1,25.0,0.09,5.0,0.0,26.6,82.0
2022-08-10 05:40:00,27.1,25.0,0.09,5.0,0.0,26.93,81.0
2022-08-10 05:50:00,27.1,25.0,0.09,5.0,0.0,27.27,80.0
2022-08-10 06:00:00,27.1,25.0,0.09,5.0,0.0,27.6,79.0
2022-08-10 06:10:00,27.139999999999997,25.0,0.09,5.0,0.0,27.87,77.5
2022-08-10 06:20:00,27.46,25.0,0.09,5.0,0.0,28.13,76.0
2022-08-10 06:30:00,27.5,25.0,0.09,5.0,0.0,28.4,74.5
2022-08-10 06:40:00,27.5,25.0,0.09,5.0,0.0,28.67,73.0
2022-08-10 06:50:00,27.77,25.0,0.09,5.0,0.0,28.93,71.5
2022-08-10 07:00:00,27.8,25.0,0.09,5.0,0.0,29.2,70.0
2022-08-10 07:10:00,28.0,25.0,0.09,5.0,0.0,29.37,69.5
2022-08-10 07:20:00,28.2,25.0,0.09,5.0,0.0,29.53,69.0
2022-08-10 07:30:00,28.2,25.0,0.09,5.0,0.0,29.7,68.5
2022-08-10 07:40:00,28.2,25.0,0.089,5.0,0.0,29.87,68.0
2022-08-10 07:50:00,28.2,25.0,0.09,5.0,0.0,30.03,67.5
2022-08-10 08:00:00,28.24,25.0,0.089,5.0,0.0,30.2,67.0
2022-08-10 08:10:00,28.2,25.0,5.743,5.0,0.5,30.4,66.67
2022-08-10 08:20:00,27.4,25.0,11.564,5.0,1.0,30.6,66.33
2022-08-10 08:30:00,26.76,25.0,11.398,5.0,1.0,30.8,66.0
2022-08-10 08:40:00,26.4,25.0,11.344,5.0,1.0,31.0,65.67
2022-08-10 08:50:00,26.4,25.0,11.315000000000001,5.0,1.0,31.2,65.33
2022-08-10 09:00:00,26.32,25.0,11.282,5.0,1.0,31.4,65.0
2022-08-10 09:10:00,26.0,25.0,11.216,5.0,1.0,31.33,65.83
2022-08-10 09:20:00,26.0,25.0,11.415,5.0,1.0,31.27,66.67
2022-08-10 09:30:00,26.0,25.0,11.373000000000001,5.0,1.0,31.2,67.5
2022-08-10 09:40:00,26.0,25.0,11.339,5.0,1.0,31.13,68.33
2022-08-10 09:50:00,26.0,25.0,11.370000000000001,5.0,1.0,31.07,69.17
2022-08-10 10:00:00,26.0,25.0,11.379999999999999,5.0,1.0,31.0,70.0
2022-08-10 10:10:00,25.97,25.0,11.39,5.0,1.0,31.25,68.5
2022-08-10 10:20:00,25.79,25.0,11.532,5.0,1.0,31.5,67.0
2022-08-10 10:30:00,25.7,25.0,11.317,5.0,1.0,31.75,65.5
2022-08-10 10:40:00,25.7,25.0,11.342857142,5.0,1.0,32.0,64.0
2022-08-10 10:50:00,25.7,25.0,11.473642858,5.0,1.0,32.25,62.5
2022-08-10 11:00:00,25.7,25.0,11.408,5.0,1.0,32.5,61.0
2022-08-10 11:10:00,25.7,25.0,11.285,5.0,1.0,32.53,61.33
2022-08-10 11:20:00,25.7,25.0,11.304,5.0,1.0,32.57,61.67
2022-08-10 11:30:00,25.7,25.0,11.381,5.0,1.0,32.6,62.0
2022-08-10 11:40:00,25.619999999999997,25.0,11.427,5.0,1.0,32.63,62.33
2022-08-10 11:50:00,25.580000000000002,25.0,11.568000000000001,5.0,1.0,32.67,62.67
2022-08-10 12:00:00,25.54,25.0,11.639,5.0,1.0,32.7,63.0
2022-08-10 12:10:00,25.5,25.0,11.796000000000001,5.0,1.0,32.65,63.5
2022-08-10 12:20:00,25.3,25.0,11.762,5.0,1.0,32.6,64.0
2022-08-10 12:30:00,25.3,25.0,11.763,5.0,1.0,32.55,64.5
2022-08-10 12:40:00,25.22,25.0,11.619,5.0,1.0,32.5,65.0
2022-08-10 12:50:00,25.3,25.0,11.692,5.0,1.0,32.45,65.5
2022-08-10 13:00:00,25.3,25.0,11.665000000000001,5.0,1.0,32.4,66.0
2022-08-10 13:10:00,25.54,25.0,11.728,5.0,1.0,32.57,65.67
2022-08-10 13:20:00,25.619999999999997,25.0,11.741,5.0,1.0,32.73,65.33
2022-08-10 13:30:00,25.7,25.0,11.82,5.0,1.0,32.9,65.0
2022-08-10 13:40:00,25.7,25.0,11.768,5.0,1.0,33.07,64.67
2022-08-10 13:50:00,25.660000000000004,25.0,11.827,5.0,1.0,33.23,64.33
2022-08-10 14:00:00,25.7,25.0,11.912,5.0,1.0,33.4,64.0
2022-08-10 14:10:00,25.7,25.0,11.864,5.0,1.0,33.27,63.83
2022-08-10 14:20:00,25.7,25.0,11.796000000000001,5.0,1.0,33.13,63.67
2022-08-10 14:30:00,25.7,25.0,11.866,5.0,1.0,33.0,63.5
2022-08-10 14:40:00,25.7,25.0,11.879999999999999,5.0,1.0,32.87,63.33
2022-08-10 14:50:00,25.660000000000004,25.0,11.847,5.0,1.0,32.73,63.17
2022-08-10 15:00:00,25.7,25.0,11.824,5.0,1.0,32.6,63.0
2022-08-10 15:10:00,25.7,25.0,11.836,5.0,1.0,32.52,63.0
2022-08-10 15:20:00,25.7,25.0,11.76,5.0,1.0,32.43,63.0
2022-08-10 15:30:00,25.7,25.0,11.711,5.0,1.0,32.35,63.0
2022-08-10 15:40:00,25.7,25.0,11.725,5.0,1.0,32.27,63.0
2022-08-10 15:50:00,25.7,25.0,11.719,5.0,1.0,32.18,63.0
2022-08-10 16:00:00,25.7,25.0,11.687999999999999,5.0,1.0,32.1,63.0
2022-08-10 16:10:00,25.619999999999997,25.0,11.643,5.0,1.0,31.95,63.5
2022-08-10 16:20:00,25.46,25.0,11.653,5.0,1.0,31.8,64.0
2022-08-10 16:30:00,25.419999999999998,25.0,11.555,5.0,1.0,31.65,64.5
2022-08-10 16:40:00,25.380000000000003,25.0,11.529,5.0,1.0,31.5,65.0
2022-08-10 16:50:00,25.3,25.0,11.541,5.0,1.0,31.35,65.5
2022-08-10 17:00:00,25.34,25.0,11.524,5.0,1.0,31.2,66.0
2022-08-10 17:10:00,25.3,25.0,11.405,5.0,1.0,31.05,66.17
